school,major,requirementType,reason,rawText,suggestedAction,canonicalCourseId,canonicalCourseName,conditionType,reviewerNote
Georgia Tech,Mechanical Engineering,recommended,공통 과목 사전에서 자동 매핑하지 않음,(권장과목 목록 없음),,,,,
Georgia Tech,Mechanical Engineering,required,공통 과목 사전에서 자동 매핑하지 않음,전 학과 공통 필수 (2025 PDF):,,,,,
Georgia Tech,Mechanical Engineering,required,선택 조건이지만 공통 과목으로 매핑되지 않음,Chemistry I + Lab (CHEM 1211K or 1310): required,,,,,
Georgia Tech,Nuclear & Radiological Engineering,recommended,공통 과목 사전에서 자동 매핑하지 않음,(권장과목 목록 없음),,,,,
Georgia Tech,Nuclear & Radiological Engineering,required,공통 과목 사전에서 자동 매핑하지 않음,전 학과 공통 필수 (2025 PDF):,,,,,
Georgia Tech,Nuclear & Radiological Engineering,required,선택 조건이지만 공통 과목으로 매핑되지 않음,Chemistry I + Lab (CHEM 1211K or 1310): required,,,,,
Harvard University,"Applied Mathematics (AB or AB/SM)
※ Harvard는 'concentration' 사용
Secondary Field(minor) 별도 제공",recommended,공통 과목 사전에서 자동 매핑하지 않음,[출처: college.harvard.edu/admissions/apply/transfer-applicants + seas.harvard.edu/academics 직접 확인 2026-05],,,,,
Harvard University,"Applied Mathematics (AB or AB/SM)
※ Harvard는 'concentration' 사용
Secondary Field(minor) 별도 제공",recommended,공통 과목 사전에서 자동 매핑하지 않음,"【공식 required courses 없음】 'The Committee looks for achievement in a rigorous program of study, especially in your expected field of specialization.'",,,,,
Harvard University,"Applied Mathematics (AB or AB/SM)
※ Harvard는 'concentration' 사용
Secondary Field(minor) 별도 제공",recommended,공통 과목 사전에서 자동 매핑하지 않음,"불인정: part-time, online, night, extension, 직업교육 과정",,,,,
Harvard University,"Applied Mathematics (AB or AB/SM)
※ Harvard는 'concentration' 사용
Secondary Field(minor) 별도 제공",recommended,공통 과목 사전에서 자동 매핑하지 않음,"연 평균 12명 입학(전체 전공 합산, Harvard 공식 명시)",,,,,
Harvard University,"Applied Mathematics (AB or AB/SM)
※ Harvard는 'concentration' 사용
Secondary Field(minor) 별도 제공",recommended,공통 과목 사전에서 자동 매핑하지 않음,"전공(concentration): 지원 시 미지정, 입학 후 선택",,,,,
Harvard University,"Applied Mathematics (AB or AB/SM)
※ Harvard는 'concentration' 사용
Secondary Field(minor) 별도 제공",recommended,공통 과목 사전에서 자동 매핑하지 않음,지원 자격: 풀타임 1~2 full academic years (fall+spring 각각) 이수 후,,,,,
Harvard University,"Applied Mathematics (AB or AB/SM)
※ Harvard는 'concentration' 사용
Secondary Field(minor) 별도 제공",recommended,공통 과목 사전에서 자동 매핑하지 않음,최대 16 semester-long courses 이전,,,,,
Harvard University,"Applied Mathematics (AB or AB/SM)
※ Harvard는 'concentration' 사용
Secondary Field(minor) 별도 제공",required,공통 과목 사전에서 자동 매핑하지 않음,[출처: college.harvard.edu/admissions/apply/transfer-applicants + seas.harvard.edu/academics 직접 확인 2026-05],,,,,
Harvard University,"Applied Mathematics (AB or AB/SM)
※ Harvard는 'concentration' 사용
Secondary Field(minor) 별도 제공",required,공통 과목 사전에서 자동 매핑하지 않음,"【공식 required courses 없음】 'The Committee looks for achievement in a rigorous program of study, especially in your expected field of specialization.'",,,,,
Harvard University,"Applied Mathematics (AB or AB/SM)
※ Harvard는 'concentration' 사용
Secondary Field(minor) 별도 제공",required,공통 과목 사전에서 자동 매핑하지 않음,"불인정: part-time, online, night, extension, 직업교육 과정",,,,,
Harvard University,"Applied Mathematics (AB or AB/SM)
※ Harvard는 'concentration' 사용
Secondary Field(minor) 별도 제공",required,공통 과목 사전에서 자동 매핑하지 않음,"연 평균 12명 입학(전체 전공 합산, Harvard 공식 명시)",,,,,
Harvard University,"Applied Mathematics (AB or AB/SM)
※ Harvard는 'concentration' 사용
Secondary Field(minor) 별도 제공",required,공통 과목 사전에서 자동 매핑하지 않음,"전공(concentration): 지원 시 미지정, 입학 후 선택",,,,,
Harvard University,"Applied Mathematics (AB or AB/SM)
※ Harvard는 'concentration' 사용
Secondary Field(minor) 별도 제공",required,공통 과목 사전에서 자동 매핑하지 않음,지원 자격: 풀타임 1~2 full academic years (fall+spring 각각) 이수 후,,,,,
Harvard University,"Applied Mathematics (AB or AB/SM)
※ Harvard는 'concentration' 사용
Secondary Field(minor) 별도 제공",required,공통 과목 사전에서 자동 매핑하지 않음,최대 16 semester-long courses 이전,,,,,
Harvard University,"Bioengineering (AB or SB)
SB = 'Engineering Sciences SB (Bioengineering track)'
AB = 'Biomedical Engineering AB' (구어 표현)
※ 'Biomedical Engineering' 독립 전공 없음 — seas.harvard.edu 확인",recommended,공통 과목 사전에서 자동 매핑하지 않음,[출처: college.harvard.edu/admissions/apply/transfer-applicants + seas.harvard.edu/academics 직접 확인 2026-05],,,,,
Harvard University,"Bioengineering (AB or SB)
SB = 'Engineering Sciences SB (Bioengineering track)'
AB = 'Biomedical Engineering AB' (구어 표현)
※ 'Biomedical Engineering' 독립 전공 없음 — seas.harvard.edu 확인",recommended,공통 과목 사전에서 자동 매핑하지 않음,"【공식 required courses 없음】 'The Committee looks for achievement in a rigorous program of study, especially in your expected field of specialization.'",,,,,
Harvard University,"Bioengineering (AB or SB)
SB = 'Engineering Sciences SB (Bioengineering track)'
AB = 'Biomedical Engineering AB' (구어 표현)
※ 'Biomedical Engineering' 독립 전공 없음 — seas.harvard.edu 확인",recommended,공통 과목 사전에서 자동 매핑하지 않음,"불인정: part-time, online, night, extension, 직업교육 과정",,,,,
Harvard University,"Bioengineering (AB or SB)
SB = 'Engineering Sciences SB (Bioengineering track)'
AB = 'Biomedical Engineering AB' (구어 표현)
※ 'Biomedical Engineering' 독립 전공 없음 — seas.harvard.edu 확인",recommended,공통 과목 사전에서 자동 매핑하지 않음,"연 평균 12명 입학(전체 전공 합산, Harvard 공식 명시)",,,,,
Harvard University,"Bioengineering (AB or SB)
SB = 'Engineering Sciences SB (Bioengineering track)'
AB = 'Biomedical Engineering AB' (구어 표현)
※ 'Biomedical Engineering' 독립 전공 없음 — seas.harvard.edu 확인",recommended,공통 과목 사전에서 자동 매핑하지 않음,"전공(concentration): 지원 시 미지정, 입학 후 선택",,,,,
Harvard University,"Bioengineering (AB or SB)
SB = 'Engineering Sciences SB (Bioengineering track)'
AB = 'Biomedical Engineering AB' (구어 표현)
※ 'Biomedical Engineering' 독립 전공 없음 — seas.harvard.edu 확인",recommended,공통 과목 사전에서 자동 매핑하지 않음,지원 자격: 풀타임 1~2 full academic years (fall+spring 각각) 이수 후,,,,,
Harvard University,"Bioengineering (AB or SB)
SB = 'Engineering Sciences SB (Bioengineering track)'
AB = 'Biomedical Engineering AB' (구어 표현)
※ 'Biomedical Engineering' 독립 전공 없음 — seas.harvard.edu 확인",recommended,공통 과목 사전에서 자동 매핑하지 않음,최대 16 semester-long courses 이전,,,,,
Harvard University,"Bioengineering (AB or SB)
SB = 'Engineering Sciences SB (Bioengineering track)'
AB = 'Biomedical Engineering AB' (구어 표현)
※ 'Biomedical Engineering' 독립 전공 없음 — seas.harvard.edu 확인",required,공통 과목 사전에서 자동 매핑하지 않음,[출처: college.harvard.edu/admissions/apply/transfer-applicants + seas.harvard.edu/academics 직접 확인 2026-05],,,,,
Harvard University,"Bioengineering (AB or SB)
SB = 'Engineering Sciences SB (Bioengineering track)'
AB = 'Biomedical Engineering AB' (구어 표현)
※ 'Biomedical Engineering' 독립 전공 없음 — seas.harvard.edu 확인",required,공통 과목 사전에서 자동 매핑하지 않음,"【공식 required courses 없음】 'The Committee looks for achievement in a rigorous program of study, especially in your expected field of specialization.'",,,,,
Harvard University,"Bioengineering (AB or SB)
SB = 'Engineering Sciences SB (Bioengineering track)'
AB = 'Biomedical Engineering AB' (구어 표현)
※ 'Biomedical Engineering' 독립 전공 없음 — seas.harvard.edu 확인",required,공통 과목 사전에서 자동 매핑하지 않음,"불인정: part-time, online, night, extension, 직업교육 과정",,,,,
Harvard University,"Bioengineering (AB or SB)
SB = 'Engineering Sciences SB (Bioengineering track)'
AB = 'Biomedical Engineering AB' (구어 표현)
※ 'Biomedical Engineering' 독립 전공 없음 — seas.harvard.edu 확인",required,공통 과목 사전에서 자동 매핑하지 않음,"연 평균 12명 입학(전체 전공 합산, Harvard 공식 명시)",,,,,
Harvard University,"Bioengineering (AB or SB)
SB = 'Engineering Sciences SB (Bioengineering track)'
AB = 'Biomedical Engineering AB' (구어 표현)
※ 'Biomedical Engineering' 독립 전공 없음 — seas.harvard.edu 확인",required,공통 과목 사전에서 자동 매핑하지 않음,"전공(concentration): 지원 시 미지정, 입학 후 선택",,,,,
Harvard University,"Bioengineering (AB or SB)
SB = 'Engineering Sciences SB (Bioengineering track)'
AB = 'Biomedical Engineering AB' (구어 표현)
※ 'Biomedical Engineering' 독립 전공 없음 — seas.harvard.edu 확인",required,공통 과목 사전에서 자동 매핑하지 않음,지원 자격: 풀타임 1~2 full academic years (fall+spring 각각) 이수 후,,,,,
Harvard University,"Bioengineering (AB or SB)
SB = 'Engineering Sciences SB (Bioengineering track)'
AB = 'Biomedical Engineering AB' (구어 표현)
※ 'Biomedical Engineering' 독립 전공 없음 — seas.harvard.edu 확인",required,공통 과목 사전에서 자동 매핑하지 않음,최대 16 semester-long courses 이전,,,,,
Harvard University,"Computer Science (AB or AB/SM)
Secondary Field(minor) 별도 제공",recommended,공통 과목 사전에서 자동 매핑하지 않음,[출처: college.harvard.edu/admissions/apply/transfer-applicants + seas.harvard.edu/academics 직접 확인 2026-05],,,,,
Harvard University,"Computer Science (AB or AB/SM)
Secondary Field(minor) 별도 제공",recommended,공통 과목 사전에서 자동 매핑하지 않음,"【공식 required courses 없음】 'The Committee looks for achievement in a rigorous program of study, especially in your expected field of specialization.'",,,,,
Harvard University,"Computer Science (AB or AB/SM)
Secondary Field(minor) 별도 제공",recommended,공통 과목 사전에서 자동 매핑하지 않음,"불인정: part-time, online, night, extension, 직업교육 과정",,,,,
Harvard University,"Computer Science (AB or AB/SM)
Secondary Field(minor) 별도 제공",recommended,공통 과목 사전에서 자동 매핑하지 않음,"연 평균 12명 입학(전체 전공 합산, Harvard 공식 명시)",,,,,
Harvard University,"Computer Science (AB or AB/SM)
Secondary Field(minor) 별도 제공",recommended,공통 과목 사전에서 자동 매핑하지 않음,"전공(concentration): 지원 시 미지정, 입학 후 선택",,,,,
Harvard University,"Computer Science (AB or AB/SM)
Secondary Field(minor) 별도 제공",recommended,공통 과목 사전에서 자동 매핑하지 않음,지원 자격: 풀타임 1~2 full academic years (fall+spring 각각) 이수 후,,,,,
Harvard University,"Computer Science (AB or AB/SM)
Secondary Field(minor) 별도 제공",recommended,공통 과목 사전에서 자동 매핑하지 않음,최대 16 semester-long courses 이전,,,,,
Harvard University,"Computer Science (AB or AB/SM)
Secondary Field(minor) 별도 제공",required,공통 과목 사전에서 자동 매핑하지 않음,[출처: college.harvard.edu/admissions/apply/transfer-applicants + seas.harvard.edu/academics 직접 확인 2026-05],,,,,
Harvard University,"Computer Science (AB or AB/SM)
Secondary Field(minor) 별도 제공",required,공통 과목 사전에서 자동 매핑하지 않음,"【공식 required courses 없음】 'The Committee looks for achievement in a rigorous program of study, especially in your expected field of specialization.'",,,,,
Harvard University,"Computer Science (AB or AB/SM)
Secondary Field(minor) 별도 제공",required,공통 과목 사전에서 자동 매핑하지 않음,"불인정: part-time, online, night, extension, 직업교육 과정",,,,,
Harvard University,"Computer Science (AB or AB/SM)
Secondary Field(minor) 별도 제공",required,공통 과목 사전에서 자동 매핑하지 않음,"연 평균 12명 입학(전체 전공 합산, Harvard 공식 명시)",,,,,
Harvard University,"Computer Science (AB or AB/SM)
Secondary Field(minor) 별도 제공",required,공통 과목 사전에서 자동 매핑하지 않음,"전공(concentration): 지원 시 미지정, 입학 후 선택",,,,,
Harvard University,"Computer Science (AB or AB/SM)
Secondary Field(minor) 별도 제공",required,공통 과목 사전에서 자동 매핑하지 않음,지원 자격: 풀타임 1~2 full academic years (fall+spring 각각) 이수 후,,,,,
Harvard University,"Computer Science (AB or AB/SM)
Secondary Field(minor) 별도 제공",required,공통 과목 사전에서 자동 매핑하지 않음,최대 16 semester-long courses 이전,,,,,
Harvard University,"Electrical Engineering (AB or SB)
SB = 'Electrical Engineering SB'
AB = 'Engineering Sciences AB (Electrical & Computer Engineering track)'",recommended,공통 과목 사전에서 자동 매핑하지 않음,[출처: college.harvard.edu/admissions/apply/transfer-applicants + seas.harvard.edu/academics 직접 확인 2026-05],,,,,
Harvard University,"Electrical Engineering (AB or SB)
SB = 'Electrical Engineering SB'
AB = 'Engineering Sciences AB (Electrical & Computer Engineering track)'",recommended,공통 과목 사전에서 자동 매핑하지 않음,"【공식 required courses 없음】 'The Committee looks for achievement in a rigorous program of study, especially in your expected field of specialization.'",,,,,
